,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT1G76350,NLP5,14,0,14,0.0,0.0,0.00759219088937093,0.0,0.00759219088937093,0,2.96177817790835e-07,0.0158128371322483,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.341929667887135,0.5408163265306121,Peripheral,Proliferation Domain_Xylem
AT3G16940,AT3G16940,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338796178e-07,0.00712575680171378,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.6939712075185419,0.56,Peripheral,Proliferation Domain_Xylem
AT5G20240,PI,16,0,16,0.0,0.0,0.008676789587852491,0.0,0.008676789587852491,0,2.9650186232241003e-07,0.0382638951514578,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.443843685740141,0.625,Connector,Proliferation Domain_Xylem
AT3G56660,BZIP49,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728339009508e-07,0.00173420412110627,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.7935951329045648,0.64,Connector,Proliferation Domain_Xylem
AT5G49520,WRKY48,5,0,5,0.6,0.598624058044028,0.0027114967462039,0.0,0.0027114967462039,0,4.3674565998853294e-07,0.0027872781633523198,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.494723356746497,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT2G22850,AtbZIP6,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670037324e-07,0.00363005215922186,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT3G11020,DREB2B,11,0,11,0.14545454545454503,0.144167151984198,0.00596529284164859,0.0,0.00596529284164859,0,4.3674570057763397e-07,0.0170066204418005,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.6373295817190799,0.743801652892562,Connector,Proliferation Domain_Xylem
AT2G03500,EFM,9,0,9,0.0,0.0,0.00488069414316703,0.0,0.00488069414316703,0,2.9537079665846097e-07,0.00705805063384071,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.6561287240190811,0.493827160493827,Peripheral,Proliferation Domain_Xylem
AT1G68190,AT1G68190,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670042129e-07,0.00238684797694514,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.7996682487607341,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT4G23980,ARF9,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326811696e-07,0.00381535403790726,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.77066949432568,0.5,Peripheral,Proliferation Domain_Xylem
AT5G60450,ARF4,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.94568160976658e-07,0.00451199102074759,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.47499091467742705,0.375,Peripheral,Proliferation Domain_Xylem
AT4G18880,HSFA4A,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.94568160925343e-07,0.00672326701420035,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.939175441724335,0.625,Connector,Proliferation Domain_Xylem
AT1G55520,TBP2,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.94408157077737e-07,0.0152506474889145,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.7935951329045648,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT1G71520,ERF020,10,6,4,0.35555555555555607,0.4287898668288279,0.00542299349240781,0.0032537960954446897,0.00216919739696312,255,2.94568160978194e-07,0.00825825795578778,0.00048172868712753093,-0.0923691547576523,3.86230899721946,1,0,-0.0962276552024056,0.18,Peripheral,Proliferation Domain_Xylem
AT1G70510,KNAT2,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.9456816103189203e-07,0.0103190637966929,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.625,Connector,Proliferation Domain_Xylem
AT1G17310,AT1G17310,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326842983e-07,0.00631010954821286,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G27660,BHLH110,2,0,2,1.0,1.0,0.00108459869848156,0.0,0.00108459869848156,0,4.36745602547563e-07,0.00543937222404212,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G24590,NAC091,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9472833475406604e-07,0.000767801514460192,0.000362181037116629,-0.0923691547576523,3.86230899721946,12,2,-1.00993712115065,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G54330,ANAC020,7,0,7,0.0476190476190476,0.0486516109812006,0.0037960954446854705,0.0,0.0037960954446854705,0,4.3674587594694e-07,0.0237778377069897,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.663484537716044,0.6938775510204079,Connector,Proliferation Domain_Xylem
AT5G52010,AT5G52010,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867005503396e-07,0.000576679885077234,0.000362181037116629,-0.0923691547576523,3.86230899721946,13,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G79700,AT1G79700,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338912967e-07,0.0119060584658369,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.7935951329045648,0.72,Connector,Proliferation Domain_Xylem
AT2G25000,WRKY60,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.9440815700396103e-07,0.0169975712966852,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT5G22570,WRKY38,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867005702803e-07,0.004078058677130229,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT3G15030,TCP4,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.94408157107385e-07,0.00527854961325066,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT4G28610,PHR1,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.9424832682893603e-07,0.00372679183874317,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.77066949432568,0.5,Peripheral,Proliferation Domain_Xylem
AT1G30500,NFYA7,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670061057e-07,0.000849872819960665,0.000362181037116629,-0.0923691547576523,3.86230899721946,14,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G65790,ATMYB68,15,0,15,0.0380952380952381,0.0368658880866549,0.00813449023861171,0.0,0.00813449023861171,0,4.37804502291439e-07,0.0156618430408935,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.585367044592768,0.6488888888888891,Connector,Proliferation Domain_Xylem
AT5G43270,SPL2,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326868287e-07,0.0067924870174315,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G59570,BOA,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326805828e-07,0.00618848833827749,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.7996682487607341,0.5,Peripheral,Proliferation Domain_Xylem
AT5G43170,AZF3,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326828909e-07,0.00330845176913532,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.5,Peripheral,Proliferation Domain_Xylem
AT5G59340,WOX2,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.94408157072446e-07,0.0071769636043251,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.939175441724335,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT2G17150,NLP1,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.9472833871224496e-07,0.00689042286288745,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.47499091467742705,0.56,Peripheral,Proliferation Domain_Xylem
AT2G01500,WOX6,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.9440815709983e-07,0.00450752331340521,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.939175441724335,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT4G31650,AT4G31650,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670072952e-07,0.000807530826120075,0.000362181037116629,-0.0923691547576523,3.86230899721946,15,2,-1.00993712115065,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT2G22200,ERF056,10,0,10,0.155555555555556,0.167688529223771,0.00542299349240781,0.0,0.00542299349240781,0,4.36745880788484e-07,0.0361560126532356,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.44911462449677103,0.48,Peripheral,Proliferation Domain_Xylem
AT5G60120,TOE2,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,4.3674556587688207e-07,0.015256758471155001,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.64,Connector,Proliferation Domain_Xylem
AT1G67970,HSFA8,6,0,6,0.0,0.0,0.0032537960954446897,0.0,0.0032537960954446897,0,2.94888691069777e-07,0.00832982886503175,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.6939712075185419,0.5,Peripheral,Proliferation Domain_Xylem
AT1G51220,WIP5,9,0,9,0.0,0.0,0.00488069414316703,0.0,0.00488069414316703,0,2.9537079670139697e-07,0.0135996472267124,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.395099431360474,0.493827160493827,Peripheral,Proliferation Domain_Xylem
AT1G61730,AT1G61730,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.94568160794398e-07,0.0071845735431645,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.868413762298021,0.375,Peripheral,Proliferation Domain_Xylem
AT4G00150,SCL6,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670080626e-07,0.000844361433463412,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT2G01760,ARR14,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338935568e-07,0.000518075074720296,0.000362181037116629,-0.0923691547576523,3.86230899721946,2,4,-0.150313580594121,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G49450,BZIP1,33,31,2,0.0284090909090909,0.0304789059272899,0.0178958785249458,0.0168112798264642,0.00108459869848156,100,2.9424832675458104e-07,0.0359584470582675,0.00128371939535586,-0.0923691547576523,3.86230899721946,1,0,0.900011598657822,0.5968778696051421,Peripheral,Proliferation Domain_Xylem
AT2G40140,CZF1,6,0,6,0.46666666666666706,0.47398890404014604,0.0032537960954446897,0.0,0.0032537960954446897,0,4.36746275800698e-07,0.00627871745147448,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.494723356746497,0.277777777777778,Peripheral,Proliferation Domain_Xylem
AT3G04670,WRKY39,5,0,5,0.2,0.19942409411760603,0.0027114967462039,0.0,0.0027114967462039,0,4.3674594175989293e-07,0.00545690072517676,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.5943472821325191,0.32,Peripheral,Proliferation Domain_Xylem
AT1G49010,AT1G49010,13,0,13,0.0,0.0,0.00704989154013015,0.0,0.00704989154013015,0,2.96016061017484e-07,0.0208638260507767,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.6373295817190799,0.7218934911242599,Connector,Proliferation Domain_Xylem
AT2G36010,E2F3,12,0,12,0.0,0.0,0.006507592190889371,0.0,0.006507592190889371,0,2.9585448071371196e-07,0.0189141809566838,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.150313580594121,0.708333333333333,Connector,Proliferation Domain_Xylem
AT2G44910,ATHB-4,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326877184e-07,0.00106637344934934,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.7996682487607341,0.5,Peripheral,Proliferation Domain_Xylem
AT1G59640,BPE,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728339009968e-07,0.00544247113478471,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.7996682487607341,0.72,Connector,Proliferation Domain_Xylem
AT2G46530,ARF11,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.9424832683085297e-07,0.0042923350259006,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT3G01970,WRKY45,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338896748e-07,0.0217902615316401,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.663484537716044,0.48,Peripheral,Proliferation Domain_Xylem
AT5G21960,ERF016,10,2,8,0.155555555555556,0.163825978074639,0.00542299349240781,0.00108459869848156,0.00433839479392625,9,4.37097979185236e-07,0.00646004541375555,0.000385346026601842,-0.0923691547576523,3.86230899721946,1,0,-0.195851580588428,0.32,Peripheral,Proliferation Domain_Xylem
AT5G62165,AGL42,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.9456816101347605e-07,0.008489803873856271,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.939175441724335,0.625,Connector,Proliferation Domain_Xylem
AT5G45050,RRS1B,8,0,8,0.0,0.0,0.00433839479392625,0.0,0.00433839479392625,0,2.95209919632695e-07,0.00821239557227162,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.494723356746497,0.53125,Peripheral,Proliferation Domain_Xylem
AT2G03340,WRKY3,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,4.3674548007560103e-07,0.00144488792031721,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.7935951329045648,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G07580,ERF106,3,0,3,0.0,0.0,0.00162689804772234,0.0,0.00162689804772234,0,2.94408157115079e-07,0.00122318272188667,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-0.939175441724335,0.444444444444444,Peripheral,Proliferation Domain_Xylem
AT3G23210,BHLH34,4,0,4,0.166666666666667,0.15838030304728198,0.00216919739696312,0.0,0.00216919739696312,0,4.3709798965606606e-07,0.008427769956005521,0.000362181037116629,-0.0923691547576523,3.86230899721946,3,1,0.5,0.5,Peripheral,Proliferation Domain_Xylem
AT1G03970,GBF4,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,4.36745861898623e-07,0.0075539003955202,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.663484537716044,0.48,Peripheral,Proliferation Domain_Xylem
AT5G17810,WOX12,7,0,7,0.0,0.0,0.0037960954446854705,0.0,0.0037960954446854705,0,2.9504921800170604e-07,0.0152879349319863,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.494723356746497,0.448979591836735,Peripheral,Proliferation Domain_Xylem
AT2G27050,EIL1,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326920101e-07,0.00547303858045827,0.000362181037116629,-0.0923691547576523,3.86230899721946,6,0,-0.8932190582905871,0.5,Peripheral,Proliferation Domain_Xylem
AT5G60130,AT5G60130,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,2.94568160902823e-07,0.0138433660833444,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.625,Connector,Proliferation Domain_Xylem
AT5G11060,KNAT4,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.94088670113515e-07,0.00200812985356341,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,2,-1.00993712115065,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G31320,LBD4,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338992324e-07,0.00426128180397874,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.663484537716044,0.48,Peripheral,Proliferation Domain_Xylem
AT4G32800,ERF043,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728339077899e-07,0.00724937486166053,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.6939712075185419,0.56,Peripheral,Proliferation Domain_Xylem
AT5G65640,BHLH93,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867011459197e-07,6.57630187701706e-05,0.000362181037116629,-0.0923691547576523,3.86230899721946,16,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT5G57660,COL5,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9440815577358103e-07,0.000476525142415945,0.000362181037116629,-0.0923691547576523,3.86230899721946,17,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT3G04420,anac048,6,0,6,0.0,0.0,0.0032537960954446897,0.0,0.0032537960954446897,0,2.94888691245994e-07,0.0109884399594576,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.556299581106408,0.277777777777778,Peripheral,Proliferation Domain_Xylem
AT2G47900,AtTLP3,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867011754197e-07,0.0023988860606014603,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G77570,AT1G77570,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.9424832689833397e-07,0.0039074252711147,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.5,Peripheral,Proliferation Domain_Xylem
AT4G05170,AT4G05170,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326833002e-07,0.007575699443162041,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT4G18390,TCP2,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867011897504e-07,0.000703498755380392,0.000362181037116629,-0.0923691547576523,3.86230899721946,18,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT2G28920,AT2G28920,5,0,5,0.0,0.0,0.0027114967462039,0.0,0.0027114967462039,0,2.94728338894903e-07,0.0126585707472762,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.7935951329045648,0.64,Connector,Proliferation Domain_Xylem
AT5G65510,AIL7,4,0,4,0.0,0.0,0.00216919739696312,0.0,0.00216919739696312,0,4.37450581112679e-07,0.00687000624145477,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.625,Connector,Proliferation Domain_Xylem
AT4G26930,MYB97,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326904907e-07,0.00402282078016199,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT1G24625,ZFP7,2,0,2,1.0,1.0,0.00108459869848156,0.0,0.00108459869848156,0,4.367462984259e-07,0.00641900168382345,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.5,Peripheral,Proliferation Domain_Xylem
AT2G04890,SCL21,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326860503e-07,0.00536369018178153,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,3,-0.717077016020862,0.0,Ultra peripheral,Proliferation Domain_Xylem
AT4G38340,NLP3,2,0,2,0.0,0.0,0.00108459869848156,0.0,0.00108459869848156,0,2.94248326852462e-07,0.00275634331228633,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,4,-0.7996682487607341,0.5,Peripheral,Proliferation Domain_Xylem
AT3G20910,NFYA9,1,0,1,0.0,0.0,0.0005422993492407809,0.0,0.0005422993492407809,0,2.9408867012878104e-07,0.00720314613121279,0.000362181037116629,-0.0923691547576523,3.86230899721946,1,0,-0.8932190582905871,0.0,Ultra peripheral,Proliferation Domain_Xylem
