,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT5G51990,DREB1D,36,0,36,0.0349206349206349,0.0327300570228781,0.0235756385068762,0.0,0.0235756385068762,0,7.88472143689768e-07,0.0700577509077457,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.440018333020678,0.600308641975309,Peripheral,Transition Domain_Pericycle
AT3G10480,ANAC050,36,0,36,0.019047619047619,0.014982130924115,0.0235756385068762,0.0,0.0235756385068762,0,7.89423316256123e-07,0.0451582278051721,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.36506071519230104,0.652777777777778,Connector,Transition Domain_Pericycle
AT5G07310,ERF115,5,0,5,0.0,0.0,0.0032743942370661396,0.0,0.0032743942370661396,0,4.2999358559247396e-07,0.009811292753620759,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6092893698647421,0.0,Ultra peripheral,Transition Domain_Pericycle
AT2G31180,MYB14,15,0,15,0.0,0.0,0.00982318271119843,0.0,0.00982318271119843,0,4.3283742987069205e-07,0.0289701952905263,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.0496585949925181,0.24,Peripheral,Transition Domain_Pericycle
AT1G19220,ARF19,19,0,19,0.0,0.0,0.0124426981008513,0.0,0.0124426981008513,0,4.33985531651227e-07,0.0260554738150439,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.20770695864389396,0.6426592797783929,Connector,Transition Domain_Pericycle
AT3G23690,BHLH77,39,10,29,0.13765182186234803,0.13825775108106197,0.0255402750491159,0.00654878847413229,0.0189914865749836,2821,7.865793353702121e-07,0.0522205707685038,0.000485485015830357,-0.17742263209601503,3.2251590861673303,1,3,0.25677189875260503,0.444444444444445,Peripheral,Transition Domain_Pericycle
AT3G01220,ATHB-20,48,3,45,0.0576241134751773,0.0759014781793327,0.031434184675834996,0.00196463654223969,0.0294695481335953,1368,7.865830923187291e-07,0.0604721616683558,0.00044064766306837,-0.17742263209601503,3.2251590861673303,1,4,0.446884668597472,0.670617283950617,Connector,Transition Domain_Pericycle
AT2G01940,SGR5,32,0,32,0.0,0.0,0.0209561231172233,0.0,0.0209561231172233,0,4.3775927607142107e-07,0.0694768343001001,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.440018333020678,0.537109375,Peripheral,Transition Domain_Pericycle
AT3G09230,MYB1,9,0,9,0.0,0.0,0.0058939096267190605,0.0,0.0058939096267190605,0,4.31126630312751e-07,0.0132445078004614,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6092893698647421,0.493827160493827,Peripheral,Transition Domain_Pericycle
AT1G58100,TCP8,14,0,14,0.0989010989010989,0.101044258955699,0.0091683038637852,0.0,0.0091683038637852,0,7.88474901490827e-07,0.016995680429892,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.608767324533383,0.43877551020408206,Peripheral,Transition Domain_Pericycle
AT5G05550,AT5G05550,49,0,49,0.00680272108843537,0.0058325617181325395,0.0320890635232482,0.0,0.0320890635232482,0,7.875238589890649e-07,0.0831976033018559,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.0798266880808346,0.639733444398167,Connector,Transition Domain_Pericycle
AT1G12610,DREB1F,27,2,25,0.0911680911680912,0.12028587616459402,0.0176817288801572,0.00130975769482646,0.0163719711853307,1061,7.86580569241351e-07,0.0356835618280926,0.000441673454176797,-0.17742263209601503,3.2251590861673303,1,0,0.9684959969581871,0.7426035502958579,Connector,Transition Domain_Pericycle
AT3G13445,TBP1,48,0,48,0.00354609929078014,0.0028526220812855603,0.031434184675834996,0.0,0.031434184675834996,0,7.87523799703605e-07,0.0655813566333283,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,1.18330024924401,0.5876736111111109,Peripheral,Transition Domain_Pericycle
AT1G68320,MYB62,2,0,2,0.0,0.0,0.00130975769482646,0.0,0.00130975769482646,0,4.29147702630235e-07,0.00670922879132817,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.819150910441826,0.0,Ultra peripheral,Transition Domain_Pericycle
AT1G19210,ERF017,12,0,12,0.0,0.0,0.00785854616895874,0.0,0.00785854616895874,0,4.32265656338086e-07,0.0166931556035398,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.469381676146686,0.5416666666666671,Peripheral,Transition Domain_Pericycle
AT4G38910,BPC5,28,0,28,0.0105820105820106,0.00910884517024641,0.0183366077275704,0.0,0.0183366077275704,0,4.4764001654160203e-07,0.0534988291790923,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.230156792443594,0.5484693877551021,Peripheral,Transition Domain_Pericycle
AT3G11440,ATMYB65,14,0,14,0.0,0.0,0.0091683038637852,0.0,0.0091683038637852,0,4.32551358722986e-07,0.0225759365431431,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.32947398242863,0.5,Peripheral,Transition Domain_Pericycle
AT3G57800,BHLH60,39,0,39,0.0,0.0,0.0255402750491159,0.0,0.0255402750491159,0,4.39818618667144e-07,0.0652042824305444,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.789787567315817,0.523339907955293,Peripheral,Transition Domain_Pericycle
AT3G54810,GATA8,9,0,9,0.0277777777777778,0.0235830522720213,0.0058939096267190605,0.0,0.0058939096267190605,0,7.87526370025643e-07,0.0129114248051623,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.5350027722645759,0.641975308641975,Connector,Transition Domain_Pericycle
AT2G46590,DOF2.5,33,0,33,0.0189393939393939,0.0176458119561487,0.0216110019646365,0.0,0.0216110019646365,0,7.884739691250399e-07,0.0450190660153441,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.649879873597761,0.451790633608815,Peripheral,Transition Domain_Pericycle
AT1G49560,HHO6,27,0,27,0.0,0.0,0.0176817288801572,0.0,0.0176817288801572,0,4.36300104817655e-07,0.0462148560503516,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.230156792443594,0.532235939643347,Peripheral,Transition Domain_Pericycle
AT4G25470,DREB1C,12,0,12,0.0303030303030303,0.0358052969705602,0.00785854616895874,0.0,0.00785854616895874,0,7.87523726459047e-07,0.0164635083072719,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.39942782928765797,0.5,Peripheral,Transition Domain_Pericycle
AT1G08810,MYB60,12,0,12,0.0,0.0,0.00785854616895874,0.0,0.00785854616895874,0,4.3198033604218704e-07,0.0175410364234597,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.32947398242863,0.375,Peripheral,Transition Domain_Pericycle
AT1G61730,AT1G61730,14,0,14,0.0,0.0,0.0091683038637852,0.0,0.0091683038637852,0,7.87518103218947e-07,0.0133308561457269,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.0377649015716184,0.3571428571428571,Peripheral,Transition Domain_Pericycle
AT5G57660,COL5,2,0,2,0.0,0.0,0.00130975769482646,0.0,0.00130975769482646,0,4.2914770478918794e-07,0.00553933897140772,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.819150910441826,0.0,Ultra peripheral,Transition Domain_Pericycle
AT3G42860,AT3G42860,6,0,6,0.0666666666666667,0.0992422356301436,0.00392927308447937,0.0,0.00392927308447937,0,7.875236393852909e-07,0.00961107415052963,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6792432167237701,0.5,Peripheral,Transition Domain_Pericycle
AT5G07680,NAC079,17,0,17,0.0,0.0,0.0111329404060249,0.0,0.0111329404060249,0,4.3341072279171295e-07,0.0263697528892929,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.11961244185154599,0.456747404844291,Peripheral,Transition Domain_Pericycle
AT5G07100,WRKY26,1,0,1,0.0,0.0,0.000654878847413229,0.0,0.000654878847413229,0,4.28866482685529e-07,0.00276704172798475,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.889104757300854,0.0,Ultra peripheral,Transition Domain_Pericycle
AT1G26790,AT1G26790,41,1,40,0.0463414634146341,0.0449080344749554,0.0268500327439424,0.000654878847413229,0.0261951538965291,681,7.922919235879809e-07,0.0684830343880383,0.000445713534715875,-0.17742263209601503,3.2251590861673303,1,1,0.9996491078929008,0.48899464604402104,Peripheral,Transition Domain_Pericycle
AT3G45610,DOF3.2,42,0,42,0.0023228803716608603,0.00217334037150098,0.0275049115913556,0.0,0.0275049115913556,0,7.87521547263215e-07,0.0675741657806608,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.859741414174845,0.543083900226757,Peripheral,Transition Domain_Pericycle
AT3G50060,MYB77,56,1,55,0.037012987012987004,0.0427959171969146,0.0366732154551408,0.000654878847413229,0.0360183366077276,7592,7.86582459155647e-07,0.0687318461555077,0.000438706539485874,-0.17742263209601503,3.2251590861673303,1,4,1.1014762958388402,0.6743801652892559,Connector,Transition Domain_Pericycle
AT4G38620,MYB4,28,0,28,0.0238095238095238,0.0294417541307225,0.0183366077275704,0.0,0.0183366077275704,0,7.884703742923509e-07,0.0378886397524296,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,0,0.528270543795375,0.6428571428571429,Connector,Transition Domain_Pericycle
AT2G43500,AT2G43500,16,1,15,0.025,0.0233647535665569,0.0104780615586117,0.000654878847413229,0.00982318271119843,590,8.0298402897435e-07,0.0190684563257896,0.00043853025374908,-0.17742263209601503,3.2251590861673303,1,4,0.0377649015716184,0.4765625,Peripheral,Transition Domain_Pericycle
AT2G23320,WRKY15,45,1,44,0.0222222222222222,0.0226195131500748,0.0294695481335953,0.000654878847413229,0.0288146692861821,957,8.00042797513333e-07,0.0469462374169178,0.000446450412826875,-0.17742263209601503,3.2251590861673303,1,4,0.856004435623325,0.591604938271605,Peripheral,Transition Domain_Pericycle
AT1G78080,RAP2-4,35,8,27,0.11764705882352902,0.15592927721275598,0.022920759659463,0.0052390307793058295,0.0176817288801572,3243,7.86581616270145e-07,0.0392024831869149,0.00048228285670888894,-0.17742263209601503,3.2251590861673303,1,3,-0.224083225295166,0.556640625,Peripheral,Transition Domain_Pericycle
AT1G68130,IDD14,45,5,40,0.0727272727272727,0.10135351630413002,0.0294695481335953,0.0032743942370661396,0.0261951538965291,2577,7.86581583965887e-07,0.0796563852733644,0.00044566554729217,-0.17742263209601503,3.2251590861673303,1,3,0.0163443367287197,0.58390022675737,Peripheral,Transition Domain_Pericycle
AT2G37000,TCP11,8,0,8,0.0,0.0,0.0052390307793058295,0.0,0.0052390307793058295,0,4.30842807400467e-07,0.0144588675481214,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.371354865454235,0.375,Peripheral,Transition Domain_Pericycle
AT1G69690,TCP15,5,0,5,0.0,0.0,0.0032743942370661396,0.0,0.0032743942370661396,0,4.2999358740859005e-07,0.0111902936285814,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6092893698647421,0.0,Ultra peripheral,Transition Domain_Pericycle
AT1G35460,BHLH80,16,0,16,0.0,0.0,0.0104780615586117,0.0,0.0104780615586117,0,4.33123889581053e-07,0.0261577339216878,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.39942782928765797,0.625,Connector,Transition Domain_Pericycle
AT3G47620,TCP14,13,0,13,0.0256410256410256,0.0305717720742172,0.00851342501637197,0.0,0.00851342501637197,0,7.87521355135912e-07,0.0216680874056946,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.539335523005714,0.63905325443787,Connector,Transition Domain_Pericycle
AT1G76350,NLP5,50,0,50,0.0,0.0,0.0327439423706614,0.0,0.0327439423706614,0,4.43094125851276e-07,0.0928688061937174,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,0.641455997990823,0.4224,Peripheral,Transition Domain_Pericycle
AT3G13810,AtIDD11,52,0,52,0.030920060331825,0.028593105847052998,0.0340537000654879,0.0,0.0340537000654879,0,7.91337802076224e-07,0.0811084681887585,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.937828389028496,0.656065088757396,Connector,Transition Domain_Pericycle
AT3G54620,BZIP25,27,10,17,0.165242165242165,0.17744918680601102,0.0176817288801572,0.00654878847413229,0.0111329404060249,1875,7.865813682291791e-07,0.0320130870254272,0.0005153753592775191,-0.17742263209601503,3.2251590861673303,1,3,-0.127912200485612,0.37869822485207105,Peripheral,Transition Domain_Pericycle
AT2G37650,SCL9,8,0,8,0.0,0.0,0.0052390307793058295,0.0,0.0052390307793058295,0,4.30842809081519e-07,0.0133627315900414,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.39942782928765797,0.0,Ultra peripheral,Transition Domain_Pericycle
AT2G28550,RAP2.7,4,0,4,0.0,0.0,0.00261951538965291,0.0,0.00261951538965291,0,4.2971125654407605e-07,0.00538917453713745,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6792432167237701,0.0,Ultra peripheral,Transition Domain_Pericycle
AT2G38880,NF-YB1,40,0,40,0.00897435897435897,0.00886355842654544,0.0261951538965291,0.0,0.0261951538965291,0,7.87523443623194e-07,0.0628243804227717,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,0.0163443367287197,0.57125,Peripheral,Transition Domain_Pericycle
AT1G20693,HMGB2,25,3,22,0.0966666666666667,0.12969874195554598,0.0163719711853307,0.00196463654223969,0.014407334643091001,2803,7.86578750911623e-07,0.0291477186291491,0.00044702467557446504,-0.17742263209601503,3.2251590861673303,1,3,-0.127912200485612,0.22684310018903603,Peripheral,Transition Domain_Pericycle
AT3G49850,TRB3,41,0,41,0.0,0.0,0.0268500327439424,0.0,0.0268500327439424,0,4.40410565071519e-07,0.06744309776011499,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,1.0696029547519301,0.45568114217727507,Peripheral,Transition Domain_Pericycle
AT2G17150,NLP1,21,0,21,0.0,0.0,0.0137524557956778,0.0,0.0137524557956778,0,4.3456187388844795e-07,0.0340613085245512,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.189566288710574,0.6077097505668929,Peripheral,Transition Domain_Pericycle
AT5G47230,ERF5,31,1,30,0.0021505376344086,0.00300309714762056,0.0203012442698101,0.000654878847413229,0.0196463654223969,29,4.3717444094791203e-07,0.0559824887538854,0.000483972752335621,-0.17742263209601503,3.2251590861673303,1,3,-0.32025425010472,0.59105098855359,Peripheral,Transition Domain_Pericycle
AT5G03720,HSFA3,44,0,44,0.0,0.0,0.0288146692861821,0.0,0.0288146692861821,0,4.4130146497790004e-07,0.0858156285843323,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,1.20951064846999,0.457644628099174,Peripheral,Transition Domain_Pericycle
AT1G46264,HSFB4,13,0,13,0.0,0.0,0.00851342501637197,0.0,0.00851342501637197,0,4.3226565856378605e-07,0.0241549880920262,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.469381676146686,0.591715976331361,Peripheral,Transition Domain_Pericycle
AT1G77080,MAF1,20,0,20,0.0,0.0,0.0130975769482646,0.0,0.0130975769482646,0,4.34273507474675e-07,0.0215417260484423,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.20141280838196,0.485,Peripheral,Transition Domain_Pericycle
AT3G50700,GAF1,21,0,21,0.00476190476190476,0.0036280929006292603,0.0137524557956778,0.0,0.0137524557956778,0,7.875260331432259e-07,0.0325193831811935,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.189566288710574,0.6077097505668929,Peripheral,Transition Domain_Pericycle
AT5G11510,MYB3R4,24,0,24,0.0,0.0,0.0157170923379175,0.0,0.0157170923379175,0,4.3571914349179294e-07,0.042218376162158,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.16020294558456602,0.46875,Peripheral,Transition Domain_Pericycle
AT5G13080,WRKY75,43,0,43,0.0166112956810631,0.0156485844125084,0.0281597904387688,0.0,0.0281597904387688,0,7.884755594521171e-07,0.05777784179831,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.36506071519230104,0.65440778799351,Connector,Transition Domain_Pericycle
AT2G34880,JMJ15,60,59,1,0.019774011299435,0.0272272219496925,0.0392927308447937,0.0386378519973805,0.000654878847413229,27,4.28866483062652e-07,0.09508144844125699,0.00157417447330388,-0.17742263209601503,3.2251590861673303,1,1,1.27946449532901,0.604444444444444,Peripheral,Transition Domain_Pericycle
AT4G35270,NLP2,33,0,33,0.0,0.0,0.0216110019646365,0.0,0.0216110019646365,0,4.3805229353311797e-07,0.0542440187421476,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.224083225295166,0.5876951331496789,Peripheral,Transition Domain_Pericycle
AT1G20696,HMGB3,35,5,30,0.10924369747899199,0.127314879937696,0.022920759659463,0.0032743942370661396,0.0196463654223969,1039,7.865742199679509e-07,0.0352221665621959,0.00047383473022500597,-0.17742263209601503,3.2251590861673303,1,3,0.35294292356216,0.165289256198347,Peripheral,Transition Domain_Pericycle
AT3G51910,HSFA7A,52,0,52,0.0173453996983409,0.0171477714611794,0.0340537000654879,0.0,0.0340537000654879,0,7.87525170648763e-07,0.0611246382628514,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,1.6742439696750302,0.531804733727811,Peripheral,Transition Domain_Pericycle
AT1G71450,ERF021,30,0,30,0.0137931034482759,0.0136121123840735,0.0196463654223969,0.0,0.0196463654223969,0,7.87522437282176e-07,0.0286336424857643,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.528708622002643,0.58,Peripheral,Transition Domain_Pericycle
AT1G10610,BHLH90,4,0,4,0.0,0.0,0.00261951538965291,0.0,0.00261951538965291,0,4.29711255882742e-07,0.008789530191000159,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6792432167237701,0.0,Ultra peripheral,Transition Domain_Pericycle
AT2G01500,WOX6,15,0,15,0.0,0.0,0.00982318271119843,0.0,0.00982318271119843,0,4.3283743747418897e-07,0.0250394114933344,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.189566288710574,0.41777777777777797,Peripheral,Transition Domain_Pericycle
AT2G22540,SVP,47,0,47,0.0111008325624422,0.0108212624508757,0.0307793058284217,0.0,0.0307793058284217,0,7.875230020960809e-07,0.0810661734434217,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.929695261033873,0.535083748302399,Peripheral,Transition Domain_Pericycle
AT2G47190,ATMYB2,2,0,2,0.0,0.0,0.00130975769482646,0.0,0.00130975769482646,0,4.29147705265795e-07,0.0052107257704375,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.889104757300854,0.5,Peripheral,Transition Domain_Pericycle
AT2G03500,EFM,13,0,13,0.0,0.0,0.00851342501637197,0.0,0.00851342501637197,0,4.3226565671325204e-07,0.0295570171815011,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.0496585949925181,0.0,Ultra peripheral,Transition Domain_Pericycle
AT3G25990,GT-4,5,0,5,0.0,0.0,0.0032743942370661396,0.0,0.0032743942370661396,0,7.875227907447141e-07,0.007805980136435,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.7491970635827979,0.56,Peripheral,Transition Domain_Pericycle
AT4G17500,ERF1A,49,18,31,0.18282312925170102,0.29721375935960603,0.0320890635232482,0.0117878192534381,0.0203012442698101,9033,7.865832720077929e-07,0.0644614239363415,0.0006724328888093451,-0.17742263209601503,3.2251590861673303,1,3,0.449113948371714,0.397959183673469,Peripheral,Transition Domain_Pericycle
AT5G06960,TGA5,5,0,5,0.0,0.0,0.0032743942370661396,0.0,0.0032743942370661396,0,4.29993587879533e-07,0.00827157757413175,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6792432167237701,0.32,Peripheral,Transition Domain_Pericycle
AT1G23380,KNAT6,8,0,8,0.0,0.0,0.0052390307793058295,0.0,0.0052390307793058295,0,4.3084280072416495e-07,0.0229189833198759,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.469381676146686,0.21875,Peripheral,Transition Domain_Pericycle
AT4G17750,HSFA1A,44,0,44,0.0,0.0,0.0288146692861821,0.0,0.0288146692861821,0,4.4130146863315495e-07,0.077980920673782,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.9996491078929008,0.524793388429752,Peripheral,Transition Domain_Pericycle
AT5G65060,MAF3,22,0,22,0.00865800865800866,0.00745611667575788,0.014407334643091001,0.0,0.014407334643091001,0,7.903681946109541e-07,0.0329105431987374,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.300110639302622,0.297520661157025,Peripheral,Transition Domain_Pericycle
AT5G16600,MYB43,28,1,27,0.044973544973545,0.0423700475765542,0.0183366077275704,0.000654878847413229,0.0176817288801572,1464,7.86574098427717e-07,0.0265546950493613,0.000442673958627907,-0.17742263209601503,3.2251590861673303,1,4,0.528708622002643,0.5535714285714279,Peripheral,Transition Domain_Pericycle
AT3G63350,HSFA7B,46,1,45,0.0183574879227053,0.0168756710168422,0.0301244269810085,0.000654878847413229,0.0294695481335953,108,7.87521852654205e-07,0.0545028733872446,0.000434857344204301,-0.17742263209601503,3.2251590861673303,1,4,1.1014762958388402,0.609640831758034,Peripheral,Transition Domain_Pericycle
AT5G26930,GATA23,4,2,2,0.166666666666667,0.21852851989582897,0.00261951538965291,0.00130975769482646,0.00130975769482646,28,4.29147704998909e-07,0.00425902778247092,0.00043388374837323196,-0.17742263209601503,3.2251590861673303,1,4,-0.6168267256697471,0.375,Peripheral,Transition Domain_Pericycle
AT5G44190,GLK2,14,0,14,0.0,0.0,0.0091683038637852,0.0,0.0091683038637852,0,4.3255135909854794e-07,0.0210676785555928,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,2,0.0,0.6632653061224489,Connector,Transition Domain_Pericycle
AT4G37790,HAT22,14,0,14,0.021978021978022,0.0160775420088683,0.0091683038637852,0.0,0.0091683038637852,0,4.3659111914302596e-07,0.0265657540867621,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.189566288710574,0.33673469387755106,Peripheral,Transition Domain_Pericycle
AT1G25250,AtIDD16,46,0,46,0.0,0.0,0.0301244269810085,0.0,0.0301244269810085,0,4.41897422644483e-07,0.0603754504609818,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,0.36506071519230104,0.6644612476370511,Connector,Transition Domain_Pericycle
AT1G79180,ATMYB63,37,0,37,0.0105105105105105,0.008701887973119521,0.0242305173542895,0.0,0.0242305173542895,0,7.9421449159292e-07,0.0254783912271302,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,1.18330024924401,0.48502556610664704,Peripheral,Transition Domain_Pericycle
AT2G25650,GPL1,30,0,30,0.0,0.0,0.0196463654223969,0.0,0.0196463654223969,0,4.3717444196527605e-07,0.0438285705119094,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,0.16060087394305098,0.23111111111111102,Peripheral,Transition Domain_Pericycle
AT3G09370,MYB3R-3,8,0,8,0.0,0.0,0.0052390307793058295,0.0,0.0052390307793058295,0,4.3084280974164896e-07,0.0170342024838402,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.6092893698647421,0.53125,Peripheral,Transition Domain_Pericycle
AT2G26150,HSFA2,37,0,37,0.0375375375375375,0.0420356944696267,0.0242305173542895,0.0,0.0242305173542895,0,7.88473143030201e-07,0.05449480507308099,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.509972179879706,0.560993425858291,Peripheral,Transition Domain_Pericycle
AT1G06070,AT1G06070,6,0,6,0.0666666666666667,0.0602227168943697,0.00392927308447937,0.0,0.00392927308447937,0,7.875230380070579e-07,0.0100459023595813,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,0,-0.7924058156930609,0.666666666666667,Connector,Transition Domain_Pericycle
AT4G32880,ATHB-8,15,0,15,0.0666666666666667,0.0575023334772272,0.00982318271119843,0.0,0.00982318271119843,0,7.87524257490927e-07,0.0258237667821151,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.20770695864389396,0.497777777777778,Peripheral,Transition Domain_Pericycle
AT5G51780,AT5G51780,12,9,3,0.287878787878788,0.449019526283141,0.00785854616895874,0.0058939096267190605,0.00196463654223969,1000,7.86578453504522e-07,0.0158886918491882,0.000484182949303016,-0.17742263209601503,3.2251590861673303,1,3,-0.7530238617477151,0.5123966942148761,Peripheral,Transition Domain_Pericycle
AT5G03415,DPB,24,0,24,0.0,0.0,0.0157170923379175,0.0,0.0157170923379175,0,4.3542924278196296e-07,0.0461472166620749,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.5125962997238289,0.569444444444444,Peripheral,Transition Domain_Pericycle
AT3G22780,TSO1,10,0,10,0.0222222222222222,0.0162389218319609,0.00654878847413229,0.0,0.00654878847413229,0,4.43694735995216e-07,0.0103334576508367,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.371354865454235,0.54,Peripheral,Transition Domain_Pericycle
AT1G79700,AT1G79700,8,0,8,0.0,0.0,0.0052390307793058295,0.0,0.0052390307793058295,0,4.30842811593419e-07,0.0130614531224977,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.539335523005714,0.375,Peripheral,Transition Domain_Pericycle
AT2G31230,ERF15,14,0,14,0.0,0.0,0.0091683038637852,0.0,0.0091683038637852,0,4.3255136147285297e-07,0.0276538511896498,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.189566288710574,0.3571428571428571,Peripheral,Transition Domain_Pericycle
AT1G74930,ERF018,12,0,12,0.196969696969697,0.23577865602832998,0.00785854616895874,0.0,0.00785854616895874,0,7.875267849733659e-07,0.014232138941625,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,0,-0.352180362530249,0.708333333333333,Connector,Transition Domain_Pericycle
AT1G69010,BIM2,26,0,26,0.00615384615384615,0.00499082659272851,0.0170268500327439,0.0,0.0170268500327439,0,7.87525762545009e-07,0.0342160504869018,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,0.230156792443594,0.511834319526627,Peripheral,Transition Domain_Pericycle
AT5G60890,MYB34,41,0,41,0.0048780487804878,0.00376542416708195,0.0268500327439424,0.0,0.0268500327439424,0,7.8752395644083e-07,0.0556803796321126,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.127912200485612,0.62819750148721,Connector,Transition Domain_Pericycle
AT1G14410,WHY1,1,0,1,0.0,0.0,0.000654878847413229,0.0,0.000654878847413229,0,4.2886648343550204e-07,0.0030554303577318698,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,4,-0.7804746324800891,0.0,Ultra peripheral,Transition Domain_Pericycle
AT2G38340,DREB2E,10,0,10,0.0,0.0,0.00654878847413229,0.0,0.00654878847413229,0,7.87525202581064e-07,0.0132918862997818,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,1,-0.39942782928765797,0.34,Peripheral,Transition Domain_Pericycle
AT3G46600,SCL30,4,1,3,0.33333333333333304,0.620915542505023,0.00261951538965291,0.000654878847413229,0.00196463654223969,23,7.86570235509655e-07,0.00494345230870149,0.00043338283175035897,-0.17742263209601503,3.2251590861673303,1,4,-0.6168267256697471,0.375,Peripheral,Transition Domain_Pericycle
AT2G21230,AT2G21230,12,0,12,0.0,0.0,0.00785854616895874,0.0,0.00785854616895874,0,4.31980334542873e-07,0.0218666794477836,0.000428731569249373,-0.17742263209601503,3.2251590861673303,1,3,-0.704938349342937,0.444444444444444,Peripheral,Transition Domain_Pericycle
