,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT5G17870,PSRP6,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000175269166244649,0.00034812577177059304,-0.20193775556896,3.67023853785492,393,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G50640,AT3G50640,12,12,0,0.22727272727272702,0.32561954457698306,0.005378753922008071,0.005378753922008071,0.0,0,2.00819665546896e-07,0.0151052176255937,0.000372044084271458,-0.20193775556896,3.67023853785492,15,0,-0.0290761325812487,0.277777777777778,Peripheral,Proliferation Domain_Cortex
AT3G49180,RID3,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0117812065737877,0.000348885387979909,-0.20193775556896,3.67023853785492,6,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G18905,AT4G18905,6,6,0,0.0,0.0,0.00268937696100403,0.00268937696100403,0.0,0,2.00819665546896e-07,0.0059477469853259106,0.000360122914252784,-0.20193775556896,3.67023853785492,18,1,-0.159779999672969,0.5,Peripheral,Proliferation Domain_Cortex
AT1G75945,AT1G75945,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00343341210616878,0.000360509149017152,-0.20193775556896,3.67023853785492,394,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G58875,AT3G58875,4,4,0,0.33333333333333304,0.5166299962066839,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00634187755455873,0.000348268530851582,-0.20193775556896,3.67023853785492,26,0,-0.3902180036137679,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G34750,AT2G34750,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00339954082123312,0.000343233966455053,-0.20193775556896,3.67023853785492,395,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT1G60770,AT1G60770,2,2,0,1.0,2.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0154400718648482,0.000342848100441684,-0.20193775556896,3.67023853785492,396,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G18170,GDH1,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000141563314592793,0.000347898702289925,-0.20193775556896,3.67023853785492,397,0,-0.570788939130027,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G37790,AKR4C10,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.0056760703745662895,0.00034445323426052595,-0.20193775556896,3.67023853785492,1,1,-0.36967919623206397,0.666666666666667,Connector,Proliferation Domain_Cortex
AT2G44065,AT2G44065,5,5,0,0.0,0.0,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.0114913860503374,0.000345451505026865,-0.20193775556896,3.67023853785492,35,1,-0.299712797379033,0.72,Connector,Proliferation Domain_Cortex
AT5G42590,CYP71A16,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0020748231317938,0.00034184058153305,-0.20193775556896,3.67023853785492,398,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G59760,MTR4,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00114570833656,0.000368213463200783,-0.20193775556896,3.67023853785492,399,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G19160,TBL11,2,2,0,1.0,2.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.000916721995829815,0.00035893278811082797,-0.20193775556896,3.67023853785492,400,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT5G23395,MIA40,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00334040775903611,0.000341444417866491,-0.20193775556896,3.67023853785492,401,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G26630,ELF5A-2,4,4,0,0.166666666666667,0.17345348097802502,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00335670052658149,0.000359429859071758,-0.20193775556896,3.67023853785492,14,2,-0.52190385594654,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G57610,PURA,3,3,0,0.33333333333333304,0.338606131021064,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.0018797296411645602,0.00035067523146768,-0.20193775556896,3.67023853785492,16,1,-0.229746398526001,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G76500,AHL29,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0030738623964852397,0.000341441502358902,-0.20193775556896,3.67023853785492,402,0,-0.570788939130027,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G47500,RBP47C',2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00411144360378915,0.000342778831886376,-0.20193775556896,3.67023853785492,403,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G30280,RDM4,7,7,0,0.0,0.0,0.00313760645450471,0.00313760645450471,0.0,0,2.00819665546896e-07,0.00633112721977136,0.000379373271815651,-0.20193775556896,3.67023853785492,26,1,-0.299712797379033,0.7346938775510201,Connector,Proliferation Domain_Cortex
AT2G34480,AT2G34480,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00233773841602955,0.00034473582094614904,-0.20193775556896,3.67023853785492,404,2,-0.6411886423964821,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G21465,AT3G21465,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.000217965416670417,0.000367971557590091,-0.20193775556896,3.67023853785492,405,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G66860,AT5G66860,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0130511867003778,0.000343202845807518,-0.20193775556896,3.67023853785492,406,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT5G26830,THRRS,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000953693837973091,0.000342761999196508,-0.20193775556896,3.67023853785492,407,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G18310,AT5G18310,3,3,0,0.33333333333333304,0.660435539116775,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00239235096407402,0.000359454774951294,-0.20193775556896,3.67023853785492,8,2,-0.6411886423964821,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT3G01820,AT3G01820,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00907649204320402,0.000349165845473102,-0.20193775556896,3.67023853785492,18,2,-0.6411886423964821,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT4G35000,APX3,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00439223407006301,0.000342700966444488,-0.20193775556896,3.67023853785492,408,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT2G22400,AT2G22400,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00274296807278768,0.000344299306295344,-0.20193775556896,3.67023853785492,409,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G24330,AT4G24330,7,7,0,0.0476190476190476,0.0486828537183852,0.00313760645450471,0.00313760645450471,0.0,0,2.00819665546896e-07,0.0104437987867469,0.000356611859581424,-0.20193775556896,3.67023853785492,26,0,-0.45040831545252097,0.612244897959184,Peripheral,Proliferation Domain_Cortex
AT2G43710,FAB2,5,5,0,0.1,0.201381334310341,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.007505435436776359,0.000360732397520002,-0.20193775556896,3.67023853785492,3,0,-0.45040831545252097,0.56,Peripheral,Proliferation Domain_Cortex
AT1G70950,WDL7,2,2,0,1.0,1.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.000787361323117214,0.000394759490963852,-0.20193775556896,3.67023853785492,410,3,-0.8320066566005,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G04190,TPR3,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00329037569850993,0.000342760258525516,-0.20193775556896,3.67023853785492,411,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G25870,YBEY,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00156212448164921,0.00043466212558103596,-0.20193775556896,3.67023853785492,42,1,-0.299712797379033,0.625,Connector,Proliferation Domain_Cortex
AT5G66590,AT5G66590,2,2,0,1.0,2.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00497781237195062,0.000342310693973477,-0.20193775556896,3.67023853785492,412,0,-0.510598627291274,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G38110,ASF1B,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00168301559415874,0.000349996419853141,-0.20193775556896,3.67023853785492,413,1,-0.299712797379033,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT3G29250,SDR4,6,6,0,0.4,0.677500817129865,0.00268937696100403,0.00268937696100403,0.0,0,2.00819665546896e-07,0.00468293269565798,0.00038355952050775496,-0.20193775556896,3.67023853785492,40,2,-0.402619069496599,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G62870,RPL7AB,7,7,0,0.0,0.0,0.00313760645450471,0.00313760645450471,0.0,0,2.00819665546896e-07,0.00718247337466133,0.000355660292569401,-0.20193775556896,3.67023853785492,50,2,-0.342976676271628,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G21290,AT2G21290,10,10,0,0.0888888888888889,0.156603787177923,0.00448229493500672,0.00448229493500672,0.0,0,2.00819665546896e-07,0.0218067517571721,0.000353916494915222,-0.20193775556896,3.67023853785492,35,1,-0.0198472019669059,0.54,Peripheral,Proliferation Domain_Cortex
AT5G60660,PIP2-4,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0020279533060135802,0.000341814425517546,-0.20193775556896,3.67023853785492,414,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G09660,AT1G09660,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00339067617950966,0.000347694752360538,-0.20193775556896,3.67023853785492,26,1,-0.36967919623206397,0.666666666666667,Connector,Proliferation Domain_Cortex
AT1G80720,AT1G80720,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00327050977935049,0.000341428479199892,-0.20193775556896,3.67023853785492,415,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G29125,RTFL2,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00330200987080013,0.00036543313554285295,-0.20193775556896,3.67023853785492,32,0,-0.45040831545252097,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G30400,ABCC1,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00101331498655583,0.00038187782161158197,-0.20193775556896,3.67023853785492,64,0,-0.45040831545252097,0.375,Peripheral,Proliferation Domain_Cortex
AT3G02190,RPL39B,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00520914195637293,0.000346127608564409,-0.20193775556896,3.67023853785492,35,1,-0.299712797379033,0.5,Peripheral,Proliferation Domain_Cortex
AT3G06250,FRS7,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0006660562882798139,0.000358952236139652,-0.20193775556896,3.67023853785492,416,3,-0.8320066566005,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G10690,GYRA,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00016769670466691,0.00034780419622301,-0.20193775556896,3.67023853785492,417,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G53400,BOB1,4,4,0,0.166666666666667,0.175488767115841,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.0050074536993756,0.000357944164339723,-0.20193775556896,3.67023853785492,54,1,-0.229746398526001,0.375,Peripheral,Proliferation Domain_Cortex
AT3G27740,CARA,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0010241754742101401,0.000351008751824246,-0.20193775556896,3.67023853785492,418,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G06060,AT5G06060,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00145451853500297,0.000342096649187318,-0.20193775556896,3.67023853785492,419,3,-0.914380996592915,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G02120,AT3G02120,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,3.40972172719708e-05,0.000382700397568828,-0.20193775556896,3.67023853785492,420,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G80560,IMDH2,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.0037650340144778,0.000344742772097534,-0.20193775556896,3.67023853785492,10,1,-0.229746398526001,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G01150,RHA2B,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00272428216932774,0.00034196264451210603,-0.20193775556896,3.67023853785492,421,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G21060,AT5G21060,5,5,0,0.0,0.0,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.00396921914214843,0.000354588170572632,-0.20193775556896,3.67023853785492,1,1,-0.299712797379033,0.64,Connector,Proliferation Domain_Cortex
AT5G60340,AAK6,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00573281577139509,0.00034491357599652995,-0.20193775556896,3.67023853785492,25,2,-0.6411886423964821,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT5G64620,C/VIF2,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00215072974246783,0.000420533970370802,-0.20193775556896,3.67023853785492,61,0,-0.510598627291274,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT1G48350,RPL18,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00104606604441084,0.000346958982132931,-0.20193775556896,3.67023853785492,422,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G30060,AT4G30060,5,5,0,0.4,0.710934325255532,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.00882461089031219,0.000368973102972227,-0.20193775556896,3.67023853785492,15,0,-0.330027691775015,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G14420,AT4G14420,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.0024019131186476,0.000353353586026018,-0.20193775556896,3.67023853785492,14,2,-0.581546249171511,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G03505,AT2G03505,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00011041913706800701,0.000348213523765714,-0.20193775556896,3.67023853785492,423,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G02230,RGP1,6,6,0,0.133333333333333,0.133909398423914,0.00268937696100403,0.00268937696100403,0.0,0,2.00819665546896e-07,0.00807202928512912,0.000359194039523567,-0.20193775556896,3.67023853785492,26,0,-0.45040831545252097,0.6111111111111109,Peripheral,Proliferation Domain_Cortex
AT4G35850,AT4G35850,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00116478606750833,0.000342615599159657,-0.20193775556896,3.67023853785492,424,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G49780,PSK3,4,4,0,0.33333333333333304,0.649520893017937,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.0036080616858451897,0.00036090675385771603,-0.20193775556896,3.67023853785492,63,2,-0.52190385594654,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G28200,PER31,5,5,0,0.3,0.619226991453492,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.0074241984664942294,0.000350623132047645,-0.20193775556896,3.67023853785492,15,0,-0.330027691775015,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G29535,AT1G29535,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00142915365582851,0.000420348060537088,-0.20193775556896,3.67023853785492,45,1,-0.299712797379033,0.625,Connector,Proliferation Domain_Cortex
AT4G33100,AT4G33100,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000770420228413467,0.00034291826057359303,-0.20193775556896,3.67023853785492,425,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G01190,PER27,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0019760440438258897,0.00034178545721130603,-0.20193775556896,3.67023853785492,426,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G66920,sks17,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.000793807107344344,0.00035224571609088,-0.20193775556896,3.67023853785492,427,0,-0.570788939130027,0.5,Peripheral,Proliferation Domain_Cortex
AT5G17710,EMB1241,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000862321650108357,0.000342164567111675,-0.20193775556896,3.67023853785492,428,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G04920,RPS24A,8,8,0,0.107142857142857,0.10348176211320599,0.00358583594800538,0.00358583594800538,0.0,0,2.00819665546896e-07,0.0199414665076825,0.000364226850454343,-0.20193775556896,3.67023853785492,14,2,-0.342976676271628,0.21875,Peripheral,Proliferation Domain_Cortex
AT3G09300,ORP3B,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0029600123491631603,0.00034205339006461097,-0.20193775556896,3.67023853785492,429,0,-0.570788939130027,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G14870,PCR2,3,3,0,0.666666666666667,1.03421407535619,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00293318056249842,0.000358114926177822,-0.20193775556896,3.67023853785492,29,2,-0.581546249171511,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G53850,AT3G53850,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000219630523288931,0.000345896550501409,-0.20193775556896,3.67023853785492,430,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G47490,AT3G47490,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000540207863503338,0.00034524085555508,-0.20193775556896,3.67023853785492,431,3,-0.914380996592915,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G30190,HA2,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00379643803476491,0.000343839193794575,-0.20193775556896,3.67023853785492,432,2,-0.6411886423964821,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G22820,SAP9,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00202035057045192,0.00035378311135784,-0.20193775556896,3.67023853785492,433,2,-0.6411886423964821,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G08020,RPA1B,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0006690308919101589,0.00034881953508657796,-0.20193775556896,3.67023853785492,434,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G53620,AT5G53620,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.0024873205848683602,0.000351330196386766,-0.20193775556896,3.67023853785492,10,1,-0.159779999672969,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G49560,AT5G49560,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00204264800764444,0.000343213080026001,-0.20193775556896,3.67023853785492,435,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G28395,AT1G28395,3,3,0,0.33333333333333304,0.350593938265836,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.0150728003265602,0.000343724427042687,-0.20193775556896,3.67023853785492,35,1,-0.229746398526001,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G17250,EMB2762,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0011184963523812401,0.0003422881193351,-0.20193775556896,3.67023853785492,436,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT5G64200,SC35,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00136128861120773,0.00034992205449539904,-0.20193775556896,3.67023853785492,437,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G27840,HDT4,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0119917041188759,0.00034307322194731003,-0.20193775556896,3.67023853785492,438,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G35680,RPL21,4,4,0,0.166666666666667,0.17082914736595903,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.0043493070224872,0.000352402645197974,-0.20193775556896,3.67023853785492,46,1,-0.159779999672969,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G04820,AT3G04820,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000107865710352996,0.000348039374841645,-0.20193775556896,3.67023853785492,439,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G69070,AT1G69070,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0108490940924548,0.000342041262993101,-0.20193775556896,3.67023853785492,440,1,-0.36967919623206397,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G55360,AT1G55360,4,4,0,0.666666666666667,0.8462163566536569,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.00630442082304252,0.00034830000158094,-0.20193775556896,3.67023853785492,26,0,-0.3902180036137679,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT3G51750,AT3G51750,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0035729861020312704,0.00034401705516175603,-0.20193775556896,3.67023853785492,441,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT3G28180,CSLC4,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00398122939238357,0.00036975795907987,-0.20193775556896,3.67023853785492,58,3,-0.8320066566005,0.444444444444445,Peripheral,Proliferation Domain_Cortex
AT1G18500,IPMS1,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.000325579760307644,0.000346326504177638,-0.20193775556896,3.67023853785492,442,0,-0.570788939130027,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT4G39260,RBG8,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.00121289229995766,0.00034233774004176004,-0.20193775556896,3.67023853785492,443,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G07670,ECA4,9,9,0,0.0277777777777778,0.0276826799418188,0.00403406544150605,0.00403406544150605,0.0,0,2.00819665546896e-07,0.0049529839079632204,0.000409279431606015,-0.20193775556896,3.67023853785492,15,0,-0.209647068097508,0.34567901234567894,Peripheral,Proliferation Domain_Cortex
AT2G03350,AT2G03350,7,7,0,0.38095238095238104,0.522188777905009,0.00313760645450471,0.00313760645450471,0.0,0,2.00819665546896e-07,0.0129421834664261,0.000349968513451412,-0.20193775556896,3.67023853785492,26,0,-0.269837379936261,0.24489795918367396,Peripheral,Proliferation Domain_Cortex
AT1G15690,AVP1,1,1,0,0.0,0.0,0.000448229493500672,0.000448229493500672,0.0,0,2.00819665546896e-07,0.0019288224364772102,0.000341759104881777,-0.20193775556896,3.67023853785492,444,2,-0.700831035621452,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G79880,LA2,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.0028223287935073803,0.00034906372817093597,-0.20193775556896,3.67023853785492,445,1,-0.36967919623206397,0.5,Peripheral,Proliferation Domain_Cortex
AT1G07830,AT1G07830,4,4,0,0.0,0.0,0.00179291797400269,0.00179291797400269,0.0,0,2.00819665546896e-07,0.003092116168505,0.000369659082835373,-0.20193775556896,3.67023853785492,17,1,-0.229746398526001,0.375,Peripheral,Proliferation Domain_Cortex
AT2G04030,HSP90-5,5,5,0,0.0,0.0,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.0045233762015141,0.000354821770704286,-0.20193775556896,3.67023853785492,35,1,-0.0898136008199376,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT1G07170,AT1G07170,5,5,0,0.0,0.0,0.00224114746750336,0.00224114746750336,0.0,0,2.00819665546896e-07,0.00802014122297977,0.000346246093291406,-0.20193775556896,3.67023853785492,10,1,-0.229746398526001,0.56,Peripheral,Proliferation Domain_Cortex
AT3G55690,AT3G55690,2,2,0,0.0,0.0,0.000896458987001345,0.000896458987001345,0.0,0,2.00819665546896e-07,0.00146264169903223,0.000344934211091973,-0.20193775556896,3.67023853785492,446,1,-0.299712797379033,0.0,Ultra peripheral,Proliferation Domain_Cortex
AT2G35795,TIM14-1,3,3,0,0.0,0.0,0.0013446884805020198,0.0013446884805020198,0.0,0,2.00819665546896e-07,0.00511723262165067,0.000347140207250552,-0.20193775556896,3.67023853785492,1,1,-0.229746398526001,0.0,Ultra peripheral,Proliferation Domain_Cortex
